Observed,Predicted,Linked,Residual,Pearsons
0.696629,1.099667,0.667018,0.029611,0.062831
0.769231,1.442854,0.763748,0.005483,0.012909
0.720430,1.413643,0.756745,-0.036315,-0.084640
0.619433,1.327287,0.734804,-0.115371,-0.261353
0.711934,1.458575,0.767432,-0.055498,-0.131367
0.615023,1.297919,0.726900,-0.111877,-0.251099
0.655556,1.172056,0.690270,-0.034714,-0.075077
0.646512,1.338674,0.737807,-0.091295,-0.207570
0.890411,2.684526,0.931746,-0.041335,-0.163912
0.896552,1.730634,0.822828,0.073724,0.193089
0.662222,1.647268,0.807425,-0.145203,-0.368233
0.533040,1.597554,0.797609,-0.264569,-0.658489
0.851429,1.498133,0.776453,0.074976,0.179962
0.660000,1.347521,0.740116,-0.080116,-0.182676
0.654822,1.276788,0.721068,-0.066246,-0.147715
0.581395,1.297704,0.726842,-0.145447,-0.326420
0.590698,1.297865,0.726886,-0.136188,-0.305656
0.819048,1.663104,0.810450,0.008598,0.021936
0.691429,1.423476,0.759125,-0.067696,-0.158310
0.923404,2.565821,0.923144,0.000260,0.000976
0.800866,1.672842,0.812287,-0.011421,-0.029249
0.662921,1.377751,0.747855,-0.084934,-0.195591
0.977143,3.212050,0.959726,0.017417,0.088590
0.757746,2.362157,0.905783,-0.148037,-0.506751
0.627907,1.339971,0.738147,-0.110240,-0.250748
0.683673,1.388965,0.750667,-0.066994,-0.154854
0.648780,1.384168,0.749468,-0.100688,-0.232364
0.612613,1.388357,0.750515,-0.137902,-0.318691
0.643192,1.375219,0.747216,-0.104024,-0.239351
0.737143,1.389369,0.750768,-0.013625,-0.031497
0.764045,1.470587,0.770209,-0.006164,-0.014653
0.572414,1.473390,0.770853,-0.198439,-0.472153
0.695431,1.446341,0.764570,-0.069139,-0.162961
0.656566,1.601736,0.798454,-0.141888,-0.353698
0.669492,1.472300,0.770603,-0.101111,-0.240485
0.779006,2.101048,0.877672,-0.098666,-0.301119
0.720207,1.439830,0.763032,-0.042825,-0.100712
0.727700,1.834983,0.840384,-0.112684,-0.307669
0.695431,1.465755,0.769096,-0.073665,-0.174806
0.653061,1.493447,0.775403,-0.122342,-0.293163
0.650485,1.449981,0.765425,-0.114940,-0.271257
0.712919,1.649917,0.807934,-0.095015,-0.241201
0.908046,2.147430,0.883216,0.024830,0.077313
0.591667,1.515129,0.780220,-0.188553,-0.455335
0.793103,1.896549,0.849914,-0.056811,-0.159066
0.800000,1.526719,0.782753,0.017247,0.041824
0.759563,1.509875,0.779062,-0.019499,-0.047000
0.696078,1.630875,0.804242,-0.108164,-0.272602
0.898477,2.086056,0.875824,0.022653,0.068691
0.806818,1.576126,0.793225,0.013593,0.033563
0.703057,1.634632,0.804976,-0.101919,-0.257229
0.815534,1.861583,0.844574,-0.029040,-0.080151
0.706122,1.930177,0.854878,-0.148756,-0.422332
0.706522,1.560100,0.789885,-0.083363,-0.204627
0.728261,1.557811,0.789403,-0.061142,-0.149957
0.701657,1.433647,0.761562,-0.059905,-0.140581
0.806818,1.851769,0.843041,-0.036223,-0.099578
0.843575,1.563110,0.790517,0.053058,0.130384
0.665116,1.541964,0.786040,-0.120924,-0.294864
0.771144,1.738205,0.824164,-0.053020,-0.139277
0.770925,1.618904,0.801884,-0.030959,-0.077674
0.787709,1.626632,0.803409,-0.015700,-0.039506
0.720721,1.899533,0.850362,-0.129641,-0.363427
0.781609,1.502453,0.777416,0.004193,0.010079
0.624365,1.513168,0.779789,-0.155424,-0.375067
0.868020,2.688379,0.932009,-0.063989,-0.254196
0.710145,1.507819,0.778608,-0.068463,-0.164897
0.834254,1.840605,0.841279,-0.007025,-0.019224
0.740000,1.462702,0.768390,-0.028390,-0.067298
0.725275,1.499927,0.776854,-0.051579,-0.123881
0.862903,2.885937,0.944198,-0.081295,-0.354163
0.775510,2.640493,0.928674,-0.153164,-0.595115
0.733333,1.534139,0.784359,-0.051026,-0.124070
0.641509,1.406790,0.755072,-0.113563,-0.264072
0.613383,1.446944,0.764712,-0.151329,-0.356757
0.632653,1.435074,0.761902,-0.129249,-0.303460
0.604743,1.415940,0.757303,-0.152560,-0.355855
0.688889,1.847286,0.842335,-0.153446,-0.421063
0.826087,1.815066,0.837173,-0.011086,-0.030026
0.763441,1.458953,0.767520,-0.004079,-0.009658
0.759162,1.746644,0.825642,-0.066480,-0.175216
0.829545,1.992907,0.863701,-0.034156,-0.099551
0.948980,2.506036,0.918409,0.030571,0.111679
0.751351,1.779093,0.831209,-0.079858,-0.213200
0.855670,2.529970,0.920339,-0.064669,-0.238834
0.719807,1.621465,0.802391,-0.082584,-0.207396
0.675472,1.775385,0.830582,-0.155110,-0.413493
0.851163,1.370057,0.745908,0.105255,0.241772
0.852941,2.007300,0.865649,-0.012708,-0.037264
0.936170,3.252318,0.961316,-0.025146,-0.130395
0.890710,2.754248,0.936343,-0.045633,-0.186913
0.777778,1.836556,0.840635,-0.062857,-0.171732
0.842932,1.834309,0.840276,0.002656,0.007250
0.628959,1.436903,0.762337,-0.133378,-0.313351
0.733333,1.285319,0.723438,0.009895,0.022123
0.817143,1.263420,0.717314,0.099829,0.221691
0.816092,1.840742,0.841300,-0.025208,-0.068989
0.885714,2.604236,0.926040,-0.040326,-0.154091
0.709677,1.644605,0.806911,-0.097234,-0.246336
0.622120,1.261345,0.716727,-0.094607,-0.209964
0.864078,2.358498,0.905438,-0.041360,-0.141348
0.885057,2.359041,0.905489,-0.020432,-0.069845
0.705263,1.239899,0.710586,-0.005323,-0.011739
0.851852,2.177251,0.886647,-0.034795,-0.109756
0.887640,1.334853,0.736803,0.150837,0.342524
0.679443,1.678767,0.813396,-0.133953,-0.343828
0.651613,1.651078,0.808157,-0.156544,-0.397572
0.844560,1.697878,0.816928,0.027632,0.071450
0.713147,1.403368,0.754232,-0.041085,-0.095427
0.828877,1.919334,0.853295,-0.024418,-0.069015
0.783505,1.650013,0.807953,-0.024448,-0.062064
0.730337,1.456409,0.766928,-0.036591,-0.086548
0.853933,1.983418,0.862402,-0.008469,-0.024585
0.855556,1.805497,0.835607,0.019949,0.053824
0.744898,1.738298,0.824181,-0.079283,-0.208273
0.659794,1.318885,0.732567,-0.072773,-0.164413
0.852273,1.956402,0.858634,-0.006361,-0.018257
0.676471,1.295550,0.726253,-0.049782,-0.111648
0.692308,1.428372,0.760301,-0.067993,-0.159272
0.594595,1.396031,0.752422,-0.157827,-0.365675
0.665272,1.676127,0.812903,-0.147631,-0.378551
0.579439,1.419743,0.758224,-0.178785,-0.417566
0.712766,1.472974,0.770757,-0.057991,-0.137961
0.846995,1.458874,0.767502,0.079493,0.188182
0.730337,1.417780,0.757749,-0.027412,-0.063980
0.748634,1.241961,0.711183,0.037451,0.082635
0.653846,1.638007,0.805633,-0.151787,-0.383579
0.639640,1.253354,0.714455,-0.074815,-0.165639
0.654545,1.242083,0.711218,-0.056673,-0.125051
0.750000,1.242088,0.711220,0.038780,0.085571
0.741935,1.392222,0.751478,-0.009543,-0.022081
0.589286,1.451286,0.765731,-0.176445,-0.416595
0.720670,1.226193,0.706593,0.014077,0.030917
0.741259,1.720496,0.821023,-0.079764,-0.208079
0.820225,1.349416,0.740608,0.079617,0.181648
0.772727,1.532699,0.784048,-0.011321,-0.027513
0.677083,1.415260,0.757137,-0.080054,-0.186689
0.541985,1.380797,0.748622,-0.206637,-0.476336
0.879781,1.321639,0.733302,0.146479,0.331225
0.618123,1.710637,0.819249,-0.201126,-0.522662
0.567347,1.559031,0.789660,-0.222313,-0.545487
0.806818,1.318943,0.732582,0.074236,0.167722
0.582677,1.991667,0.863532,-0.280855,-0.818141
0.677419,1.675921,0.812864,-0.135445,-0.347277
0.776824,1.757847,0.827584,-0.050760,-0.134379
0.709877,2.203590,0.889594,-0.179717,-0.573451
0.893204,2.189298,0.888005,0.005199,0.016487
0.913043,2.449562,0.913669,-0.000626,-0.002228
0.754601,1.991987,0.863576,-0.108975,-0.317491
0.849624,1.900220,0.850464,-0.000840,-0.002356
0.529412,0.910002,0.597477,-0.068065,-0.138792
0.623188,1.144180,0.681515,-0.058327,-0.125195
0.589189,1.150837,0.683628,-0.094439,-0.203069
0.597990,1.089859,0.663736,-0.065746,-0.139166
0.871429,1.498184,0.776464,0.094965,0.227944
0.547170,1.152280,0.684084,-0.136914,-0.294516
0.581921,1.010163,0.635841,-0.053920,-0.112054
0.702564,0.993911,0.629874,0.072690,0.150548
0.628141,1.031063,0.643372,-0.015231,-0.031798
0.708333,1.158854,0.686154,0.022179,0.047793
0.892308,1.547060,0.787127,0.105181,0.256954
0.800000,1.296978,0.726643,0.073357,0.164594
0.587302,1.153221,0.684381,-0.097079,-0.208880
0.718519,1.019549,0.639242,0.079277,0.165084
0.726708,1.150295,0.683457,0.043251,0.092988
0.710345,1.086233,0.662515,0.047830,0.101153
0.926829,2.334952,0.903185,0.023644,0.079958
0.975155,2.903303,0.945158,0.029997,0.131755
0.803030,1.376118,0.747443,0.055587,0.127939
0.724138,1.336244,0.737169,-0.013031,-0.029605
0.714286,1.149649,0.683252,0.031034,0.066710
0.839416,1.352719,0.741464,0.097952,0.223722
0.787234,1.323811,0.733881,0.053353,0.120728
0.663366,1.241486,0.711045,-0.047679,-0.105188
0.626263,1.369837,0.745852,-0.119589,-0.274676
0.690476,1.214758,0.703218,-0.012742,-0.027892
0.733333,1.092094,0.664487,0.068846,0.145808
0.764706,1.250297,0.713580,0.051126,0.113088
0.919540,2.826830,0.940800,-0.021260,-0.090084
0.844961,1.876549,0.846882,-0.001921,-0.005336
0.722222,1.560362,0.789940,-0.067718,-0.166240
0.637363,1.516545,0.780531,-0.143168,-0.345911
0.830769,1.410061,0.755872,0.074897,0.174355
0.716129,1.267670,0.718513,-0.002384,-0.005301
0.736842,1.192639,0.696580,0.040262,0.087576
0.752941,1.213553,0.702860,0.050081,0.109586
0.717647,1.213758,0.702921,0.014726,0.032225
0.842424,1.577558,0.793521,0.048903,0.120814
0.784615,1.336143,0.737142,0.047473,0.107847
0.968421,2.710515,0.933497,0.034924,0.140166
0.892473,1.587376,0.795539,0.096934,0.240349
0.744361,1.294166,0.725874,0.018487,0.041445
0.984615,3.356746,0.965152,0.019463,0.106128
0.838710,2.506493,0.918446,-0.079736,-0.291345
0.682353,1.254941,0.714907,-0.032554,-0.072109
0.761589,1.304815,0.728777,0.032812,0.073802
0.725000,1.299384,0.727300,-0.002300,-0.005165
0.694915,1.303716,0.728479,-0.033564,-0.075468
0.750000,1.289567,0.724610,0.025390,0.056838
0.830769,1.303556,0.728436,0.102333,0.230083
0.894737,1.386177,0.749971,0.144766,0.334310
0.697959,1.389272,0.750743,-0.052784,-0.122021
0.736842,1.362531,0.743988,-0.007146,-0.016374
0.712418,1.516617,0.780547,-0.068129,-0.164612
0.727749,1.388836,0.750635,-0.022886,-0.052897
0.779412,2.244075,0.893974,-0.114562,-0.372113
0.702703,1.356933,0.742551,-0.039848,-0.091137
0.797619,1.914738,0.852620,-0.055001,-0.155156
0.789474,1.384152,0.749464,0.040010,0.092334
0.708609,1.409642,0.755769,-0.047160,-0.109769
0.826087,1.366716,0.745057,0.081030,0.185921
0.780488,1.567593,0.791454,-0.010966,-0.026991
0.953488,2.289798,0.898713,0.054775,0.181549
0.723077,1.434661,0.761804,-0.038727,-0.090912
0.822785,1.816781,0.837452,-0.014667,-0.039753
0.767742,1.445962,0.764481,0.003261,0.007686
0.782609,1.428889,0.760425,0.022184,0.051974
0.723270,1.550236,0.787802,-0.064532,-0.157832
0.934211,2.227156,0.892165,0.042046,0.135556
0.862595,1.501189,0.777135,0.085460,0.205349
0.836957,1.553903,0.788579,0.048378,0.118482
0.863354,2.002607,0.865017,-0.001663,-0.004867
0.810000,1.856588,0.843795,-0.033795,-0.093087
0.726619,1.485294,0.773564,-0.046945,-0.112168
0.741007,1.482448,0.772919,-0.031912,-0.076172
0.676471,1.325653,0.734371,-0.057900,-0.131093
0.816794,1.771712,0.829958,-0.013164,-0.035042
0.820896,1.488190,0.774219,0.046677,0.111642
0.823529,1.460753,0.767939,0.055590,0.131685
0.846154,1.751737,0.826528,0.019626,0.051832
0.802198,1.537772,0.785141,0.017057,0.041530
0.880597,1.551667,0.788106,0.092491,0.226334
0.864407,1.819547,0.837901,0.026506,0.071922
0.767442,1.427048,0.759984,0.007458,0.017463
0.763158,1.432229,0.761224,0.001934,0.004537
0.907895,2.830335,0.941007,-0.033112,-0.140536
0.839506,1.426876,0.759942,0.079564,0.186280
0.897059,1.766754,0.829113,0.067946,0.180510
0.754839,1.347643,0.740148,0.014691,0.033499
0.751825,1.379299,0.748245,0.003580,0.008248
0.901478,3.027937,0.951585,-0.050107,-0.233442
0.814570,2.783482,0.938177,-0.123607,-0.513247
0.794872,1.672307,0.812187,-0.017315,-0.044333
0.748503,1.325565,0.734347,0.014156,0.032050
0.741071,1.366028,0.744882,-0.003811,-0.008741
0.642384,1.320549,0.733011,-0.090627,-0.204860
0.653846,1.325324,0.734283,-0.080437,-0.182103
0.844444,1.767326,0.829211,0.015233,0.040478
0.841727,1.734956,0.823592,0.018135,0.047578
0.815603,1.379539,0.748305,0.067298,0.155068
0.876712,1.666496,0.811092,0.065620,0.167639
0.786260,2.135516,0.881816,-0.095556,-0.296000
0.986755,2.646205,0.929080,0.057675,0.224686
0.857143,1.698633,0.817067,0.040076,0.103660
0.852349,2.672255,0.930904,-0.078555,-0.309737
0.790123,1.541987,0.786044,0.004079,0.009945
0.827273,1.695314,0.816458,0.010815,0.027937
0.858824,1.507784,0.778600,0.080224,0.193223
0.886792,2.147442,0.883218,0.003574,0.011130
0.972028,3.394097,0.966429,0.005599,0.031084
0.956522,2.895973,0.944755,0.011767,0.051507
0.851852,1.756473,0.827347,0.024505,0.064836
0.835616,1.754173,0.826950,0.008666,0.022909
0.715909,1.360099,0.743365,-0.027456,-0.062859
0.822222,1.205428,0.700436,0.121786,0.265869
0.846154,1.280001,0.721963,0.124191,0.277192
0.860465,1.980878,0.862052,-0.001587,-0.004602
0.938462,2.746035,0.935818,0.002644,0.010788
0.787234,1.563993,0.790701,-0.003467,-0.008523
0.662791,1.181343,0.693134,-0.030343,-0.065791
0.900621,2.500328,0.917942,-0.017321,-0.063111
0.922481,2.500891,0.917988,0.004493,0.016374
0.737931,1.379778,0.748365,-0.010434,-0.024045
0.929825,2.318921,0.901620,0.028205,0.094702
0.894737,1.255115,0.714957,0.179780,0.398242
0.776860,1.598828,0.797867,-0.021007,-0.052309
0.766038,1.571048,0.792173,-0.026135,-0.064411
0.864865,1.841742,0.841459,0.023406,0.064083
0.776699,1.322565,0.733549,0.043150,0.097602
0.915493,2.061853,0.872782,0.042711,0.128178
0.852349,1.570005,0.791956,0.060393,0.148785
0.744361,1.373665,0.746823,-0.002462,-0.005661
0.924812,2.126168,0.880706,0.044106,0.136072
0.925926,1.947674,0.857395,0.068531,0.195989
0.735099,1.881756,0.847678,-0.112579,-0.313299
0.583893,1.255683,0.715119,-0.131226,-0.290736
0.923664,2.099229,0.877449,0.046215,0.140933
0.685535,1.273089,0.720035,-0.034500,-0.076840
0.737226,1.349428,0.740611,-0.003385,-0.007724
0.615819,1.316584,0.731951,-0.116132,-0.262182
0.721649,1.786026,0.832375,-0.110726,-0.296429
0.633136,1.340665,0.738328,-0.105192,-0.239321
0.692308,1.394361,0.752009,-0.059701,-0.138245
0.869565,1.601617,0.798430,0.071135,0.177319
0.699248,1.337562,0.737515,-0.038267,-0.086974
0.753623,1.378572,0.748062,0.005561,0.012810
0.656442,1.559003,0.789654,-0.133212,-0.326858
0.672316,1.240015,0.710620,-0.038304,-0.084468
0.680000,1.378703,0.748095,-0.068095,-0.156862
0.755396,1.378703,0.748095,0.007301,0.016818
0.702128,1.311983,0.730715,-0.028587,-0.064444
0.620112,1.371619,0.746304,-0.126192,-0.290013
0.776119,1.145789,0.682027,0.094092,0.202049
0.800830,1.641614,0.806333,-0.005503,-0.013925
0.819549,1.269787,0.719109,0.100440,0.223482
0.832061,1.449224,0.765248,0.066813,0.157637
0.687075,1.297186,0.726700,-0.039625,-0.088915
0.548387,1.271681,0.719640,-0.171253,-0.381261
0.782609,1.437610,0.762505,0.020104,0.047242
0.666667,1.572438,0.792461,-0.125794,-0.310187
0.620000,1.507964,0.778640,-0.158640,-0.382115
0.725191,1.331647,0.735958,-0.010767,-0.024425
0.645933,1.841471,0.841416,-0.195483,-0.535148
0.555556,1.535028,0.784550,-0.228994,-0.556982
0.712766,1.616563,0.801420,-0.088654,-0.222229
0.756272,2.052952,0.871645,-0.115373,-0.344926
0.788820,2.039294,0.869879,-0.081059,-0.240936
0.802469,2.299685,0.899710,-0.097241,-0.323718
0.525424,0.891042,0.589772,-0.064348,-0.130822
0.729032,2.055616,0.871986,-0.142954,-0.427871
0.837398,1.812250,0.836714,0.000684,0.001851
0.894118,2.197857,0.888959,0.005159,0.016420
0.847826,2.120927,0.880080,-0.032254,-0.099282
0.712000,1.500564,0.776996,-0.064996,-0.156141
0.847222,2.234950,0.893003,-0.045781,-0.148104
0.864198,2.061719,0.872765,-0.008567,-0.025708
0.844444,2.024685,0.867965,-0.023521,-0.069479
0.847826,1.913114,0.852380,-0.004554,-0.012838
0.860465,2.211253,0.890437,-0.029972,-0.095957
0.739130,1.513163,0.779788,-0.040658,-0.098114
0.822222,1.784867,0.832181,-0.009959,-0.026649
0.724138,2.182569,0.887249,-0.163111,-0.515701
0.866667,2.028557,0.868475,-0.001808,-0.005349
0.945205,2.138243,0.882138,0.063067,0.195589
0.953846,2.053828,0.871757,0.082089,0.245511
0.664430,1.663275,0.810483,-0.146053,-0.372661
0.945205,2.987651,0.949594,-0.004389,-0.020063
1.000000,2.357417,0.905336,0.094664,0.323362
0.953846,2.315940,0.901327,0.052519,0.176108
0.881356,1.996298,0.864163,0.017193,0.050182
0.983607,2.328067,0.902516,0.081091,0.273387
0.968254,2.298298,0.899570,0.068684,0.228510
0.925134,2.221826,0.891589,0.033545,0.107897
0.956284,2.347468,0.904389,0.051895,0.176479
0.921569,2.190692,0.888161,0.033408,0.106001
0.950000,2.058482,0.872352,0.077648,0.232689
0.974194,2.199815,0.889176,0.085018,0.270831
0.723270,1.725055,0.821837,-0.098567,-0.257590
0.701754,1.659754,0.809814,-0.108060,-0.275350
0.963636,2.534458,0.920695,0.042941,0.158914
0.904192,2.493556,0.917384,-0.013192,-0.047920
0.982609,2.365884,0.906134,0.076475,0.262223
0.957143,2.218977,0.891280,0.065863,0.211583
0.912409,2.123761,0.880419,0.031990,0.098591
0.896774,2.150437,0.883567,0.013207,0.041177
0.935484,2.150471,0.883571,0.051913,0.161855
0.960000,2.550915,0.921990,0.038010,0.141730
0.947826,2.282701,0.897992,0.049834,0.164655
0.931429,2.003329,0.865114,0.066315,0.194129
1.000000,2.560602,0.922742,0.077258,0.289356
0.898305,2.227968,0.892253,0.006052,0.019519
0.930435,2.382356,0.907667,0.022768,0.078647
0.796610,1.942923,0.856716,-0.060106,-0.171552
0.935484,2.195761,0.888726,0.046758,0.148687
0.955882,2.241704,0.893723,0.062159,0.201690
0.958621,2.236750,0.893195,0.065426,0.211827
0.938272,2.240858,0.893633,0.044639,0.144788
0.960784,2.227408,0.892193,0.068591,0.221165
0.982609,2.240589,0.893604,0.089005,0.288655
1.000000,2.337240,0.903406,0.096594,0.326989
0.913043,2.339626,0.903636,0.009407,0.031877
0.970803,2.308386,0.900578,0.070225,0.234686
0.956522,2.485493,0.916715,0.039807,0.144064
0.943182,2.345323,0.904184,0.038998,0.132494
0.520661,1.343507,0.739071,-0.218410,-0.497357
0.969925,2.292366,0.898973,0.070952,0.235436
0.477124,1.085087,0.662127,-0.185003,-0.391140
0.956204,2.319599,0.901687,0.054517,0.183104
0.955882,2.345297,0.904181,0.051701,0.175648
0.945205,2.294598,0.899198,0.046007,0.152813
0.986577,2.493197,0.917355,0.069222,0.251402
0.771930,1.263366,0.717299,0.054631,0.121318
0.933333,2.373565,0.906852,0.026481,0.091113
0.958042,2.762752,0.936882,0.021160,0.087015
0.885714,2.376100,0.907088,-0.021374,-0.073624
0.918699,2.363799,0.905938,0.012761,0.043716
0.902778,2.478223,0.916108,-0.013330,-0.048083
0.868613,1.491497,0.774964,0.093649,0.224251
0.982759,2.479827,0.916242,0.066517,0.240112
0.952663,2.482580,0.916473,0.036190,0.130803
0.767123,1.683704,0.814315,-0.047192,-0.121362
0.978378,2.816980,0.940214,0.038164,0.160969
0.935484,2.461721,0.914712,0.020772,0.074369
0.919355,2.458948,0.914475,0.004880,0.017449
0.933884,2.355759,0.905178,0.028706,0.097982
1.000000,2.727731,0.934633,0.065367,0.264460
1.000000,2.465466,0.915031,0.084969,0.304728
0.961290,2.426890,0.911689,0.049601,0.174808
0.914894,2.572138,0.923628,-0.008734,-0.032885
0.904192,2.508459,0.918606,-0.014414,-0.052715
1.000000,2.529355,0.920290,0.079710,0.294303
0.975309,2.765102,0.937030,0.038279,0.157585
0.947368,2.409881,0.910174,0.037194,0.130080
0.854015,2.361973,0.905766,-0.051751,-0.177135
0.781022,1.788236,0.832745,-0.051723,-0.138592
0.945578,2.356641,0.905262,0.040316,0.137666
1.000000,2.729769,0.934766,0.065234,0.264172
0.871429,2.384281,0.907845,-0.036416,-0.125900
0.786885,2.421143,0.911180,-0.124295,-0.436914
0.723404,1.985352,0.862668,-0.139264,-0.404604
0.661765,1.731236,0.822935,-0.161170,-0.422215
0.900000,2.270698,0.896760,0.003240,0.010649
0.855263,2.293032,0.899040,-0.043777,-0.145306
0.875598,2.329060,0.902613,-0.027015,-0.091117
0.897059,2.358085,0.905399,-0.008340,-0.028496
0.865285,2.338789,0.903556,-0.038271,-0.129643
0.963636,2.712929,0.933658,0.029978,0.120453
0.983871,2.682035,0.931576,0.052295,0.207131
0.888889,2.295112,0.899250,-0.010361,-0.034422
0.984733,2.601738,0.925855,0.058878,0.224719
0.655172,1.101341,0.667575,-0.012403,-0.026329
0.955882,2.390690,0.908434,0.047448,0.164516
1.000000,2.645692,0.929044,0.070956,0.276361
0.671642,1.641487,0.806308,-0.134666,-0.340763
0.931973,2.459403,0.914514,0.017459,0.062442
0.970732,2.611979,0.926611,0.044121,0.169193
0.909677,2.143048,0.882703,0.026974,0.083828
0.944444,2.101831,0.877768,0.066676,0.203558
0.953125,2.351973,0.904819,0.048306,0.164606
0.951220,1.888387,0.848684,0.102536,0.286128
0.988506,2.673109,0.930963,0.057543,0.226979
0.969466,2.671419,0.930846,0.038620,0.152218
0.925466,2.265062,0.896176,0.029290,0.096022
0.966667,2.149611,0.883470,0.083197,0.259293
0.947826,2.115836,0.879467,0.068359,0.209957
0.929825,1.935119,0.855593,0.074232,0.211185
0.947826,1.749522,0.826143,0.121683,0.321075
0.936508,2.486578,0.916806,0.019702,0.071339
0.923567,2.106565,0.878345,0.045222,0.138342
0.876712,1.557963,0.789436,0.087276,0.214065
